Date,Close,Volume,Ticker
2023-06-16,833.0533447265625,1017309.0,MC.PA
2023-06-19,818.4754638671875,240093.0,MC.PA
2023-06-20,811.3782958984375,254296.0,MC.PA
2023-06-21,803.993408203125,292774.0,MC.PA
2023-06-22,804.8565673828125,254059.0,MC.PA
2023-06-23,796.1289672851562,333101.0,MC.PA
2023-06-26,800.8284301757812,228317.0,MC.PA
2023-06-27,805.2401733398438,225272.0,MC.PA
2023-06-28,814.9268798828125,233766.0,MC.PA
2023-06-29,820.0098876953125,225721.0,MC.PA
2023-06-30,827.6825561523438,457169.0,MC.PA
2023-07-03,819.9140014648438,213569.0,MC.PA
2023-07-04,821.6403198242188,109863.0,MC.PA
2023-07-05,812.81689453125,299439.0,MC.PA
2023-07-06,782.60595703125,444684.0,MC.PA
2023-07-07,791.621337890625,380704.0,MC.PA
2023-07-10,796.896240234375,219972.0,MC.PA
2023-07-11,814.5431518554688,295807.0,MC.PA
2023-07-12,831.2311401367188,323888.0,MC.PA
2023-07-13,841.3972778320312,324073.0,MC.PA
2023-07-14,855.783447265625,301762.0,MC.PA
2023-07-17,823.8463134765625,358674.0,MC.PA
2023-07-18,824.1339111328125,226764.0,MC.PA
2023-07-19,815.59814453125,295475.0,MC.PA
2023-07-20,819.0508422851562,324118.0,MC.PA
2023-07-21,832.3820190429688,280046.0,MC.PA
2023-07-24,822.5034790039062,205344.0,MC.PA
2023-07-25,819.0508422851562,262867.0,MC.PA
2023-07-26,776.8515014648438,751898.0,MC.PA
2023-07-27,805.9114990234375,486260.0,MC.PA
2023-07-28,806.774658203125,372986.0,MC.PA
2023-07-31,813.3922119140625,344979.0,MC.PA
2023-08-01,795.0739135742188,273202.0,MC.PA
2023-08-02,780.2083129882812,416321.0,MC.PA
2023-08-03,778.00244140625,312193.0,MC.PA
2023-08-04,782.60595703125,251650.0,MC.PA
2023-08-07,783.9486694335938,154744.0,MC.PA
2023-08-08,774.1661376953125,289837.0,MC.PA
2023-08-09,773.9742431640625,247800.0,MC.PA
2023-08-10,800.5406494140625,360999.0,MC.PA
2023-08-11,786.825927734375,225266.0,MC.PA
2023-08-14,782.7977905273438,219533.0,MC.PA
2023-08-15,771.1929321289062,270647.0,MC.PA
2023-08-16,770.0421752929688,224335.0,MC.PA
2023-08-17,752.9705200195312,421390.0,MC.PA
2023-08-18,745.1061401367188,490088.0,MC.PA
2023-08-21,751.8197021484375,283048.0,MC.PA
2023-08-22,757.86181640625,286404.0,MC.PA
2023-08-23,758.0536499023438,218009.0,MC.PA
2023-08-24,751.6278076171875,228144.0,MC.PA
2023-08-25,753.162353515625,215140.0,MC.PA
2023-08-28,765.8221435546875,241609.0,MC.PA
2023-08-29,776.8515014648438,265269.0,MC.PA
2023-08-30,771.0970458984375,280091.0,MC.PA
2023-08-31,750.189208984375,593584.0,MC.PA
2023-09-01,744.0511474609375,404239.0,MC.PA
2023-09-04,740.9820556640625,172252.0,MC.PA
2023-09-05,728.0344848632812,389606.0,MC.PA
2023-09-06,701.5640869140625,699773.0,MC.PA
2023-09-07,694.466796875,504991.0,MC.PA
2023-09-08,709.7161865234375,489542.0,MC.PA
2023-09-11,711.826171875,301258.0,MC.PA
2023-09-12,704.3453979492188,259306.0,MC.PA
2023-09-13,699.7418212890625,367484.0,MC.PA
2023-09-14,712.2097778320312,551528.0,MC.PA
2023-09-15,730.0486450195312,1180906.0,MC.PA
2023-09-18,712.1138916015625,330109.0,MC.PA
2023-09-19,706.6470947265625,279403.0,MC.PA
2023-09-20,706.5512084960938,332191.0,MC.PA
2023-09-21,699.4540405273438,380318.0,MC.PA
2023-09-22,702.3312377929688,349467.0,MC.PA
2023-09-25,684.10888671875,470987.0,MC.PA
2023-09-26,674.2303466796875,515396.0,MC.PA
2023-09-27,670.1063842773438,354047.0,MC.PA
2023-09-28,677.1076049804688,377885.0,MC.PA
2023-09-29,687.08203125,546642.0,MC.PA
2023-10-02,685.6434326171875,308586.0,MC.PA
2023-10-03,676.4361572265625,319819.0,MC.PA
2023-10-04,683.3416137695312,323333.0,MC.PA
2023-10-05,691.1100463867188,330234.0,MC.PA
2023-10-06,699.8377075195312,392760.0,MC.PA
2023-10-09,681.6152954101562,370296.0,MC.PA
2023-10-10,703.4822387695312,499891.0,MC.PA
2023-10-11,658.0220336914062,1544205.0,MC.PA
2023-10-12,647.3762817382812,628130.0,MC.PA
2023-10-13,633.5655517578125,442278.0,MC.PA
2023-10-16,639.799560546875,381824.0,MC.PA
2023-10-17,641.04638671875,319434.0,MC.PA
2023-10-18,640.375,350645.0,MC.PA
2023-10-19,643.1563110351562,364426.0,MC.PA
2023-10-20,636.8264770507812,427190.0,MC.PA
2023-10-23,642.0054321289062,294529.0,MC.PA
2023-10-24,653.1307373046875,389751.0,MC.PA
2023-10-25,651.3084716796875,367371.0,MC.PA
2023-10-26,641.04638671875,314944.0,MC.PA
2023-10-27,634.3328857421875,331043.0,MC.PA
2023-10-30,643.5399780273438,238715.0,MC.PA
2023-10-31,646.896728515625,349214.0,MC.PA
2023-11-01,647.6640014648438,244374.0,MC.PA
2023-11-02,672.4081420898438,434576.0,MC.PA
2023-11-03,674.03857421875,323785.0,MC.PA
2023-11-06,668.667724609375,273395.0,MC.PA
2023-11-07,668.9555053710938,255096.0,MC.PA
2023-11-08,674.7098999023438,327672.0,MC.PA
2023-11-09,685.1638793945312,351238.0,MC.PA
2023-11-10,658.9810180664062,518915.0,MC.PA
2023-11-13,660.3237915039062,286839.0,MC.PA
2023-11-14,677.9708251953125,458565.0,MC.PA
2023-11-15,689.5756225585938,419937.0,MC.PA
2023-11-16,677.2034912109375,427139.0,MC.PA
2023-11-17,682.4783935546875,398176.0,MC.PA
2023-11-20,688.328857421875,277032.0,MC.PA
2023-11-21,675.2853393554688,321471.0,MC.PA
2023-11-22,683.1497802734375,253674.0,MC.PA
2023-11-23,682.4783935546875,150123.0,MC.PA
2023-11-24,677.9708251953125,231022.0,MC.PA
2023-11-27,668.763671875,294670.0,MC.PA
2023-11-28,656.4874877929688,478189.0,MC.PA
2023-11-29,662.241943359375,292643.0,MC.PA
2023-11-30,673.942626953125,1013823.0,MC.PA
2023-12-01,670.5858764648438,384902.0,MC.PA
2023-12-04,675.4193115234375,246110.0,MC.PA
2023-12-05,689.4362182617188,386508.0,MC.PA
2023-12-06,694.65625,351158.0,MC.PA
2023-12-07,691.7561645507812,279958.0,MC.PA
2023-12-08,714.47314453125,572988.0,MC.PA
2023-12-11,715.3432006835938,368183.0,MC.PA
2023-12-12,709.1564331054688,322591.0,MC.PA
2023-12-13,710.0264282226562,408010.0,MC.PA
2023-12-14,721.9166259765625,477648.0,MC.PA
2023-12-15,723.4633178710938,822557.0,MC.PA
2023-12-18,717.0831909179688,272780.0,MC.PA
2023-12-19,720.659912109375,311605.0,MC.PA
2023-12-20,722.0133666992188,272127.0,MC.PA
2023-12-21,718.6298828125,246163.0,MC.PA
2023-12-22,713.1198120117188,290012.0,MC.PA
2023-12-27,710.8965454101562,185900.0,MC.PA
2023-12-28,706.64306640625,162422.0,MC.PA
2023-12-29,709.1564331054688,139158.0,MC.PA
2024-01-02,698.9096069335938,271775.0,MC.PA
2024-01-03,672.229248046875,422816.0,MC.PA
2024-01-04,674.5492553710938,307568.0,MC.PA
2024-01-05,665.9458618164062,346418.0,MC.PA
2024-01-08,668.2659301757812,337785.0,MC.PA
2024-01-09,658.0191040039062,316477.0,MC.PA
2024-01-10,660.242431640625,330019.0,MC.PA
2024-01-11,649.8023681640625,401115.0,MC.PA
2024-01-12,647.5789184570312,518369.0,MC.PA
2024-01-15,646.9022827148438,237797.0,MC.PA
2024-01-16,644.098876953125,302654.0,MC.PA
2024-01-17,625.82861328125,512431.0,MC.PA
2024-01-18,641.2955322265625,625730.0,MC.PA
2024-01-19,637.4287719726562,341063.0,MC.PA
2024-01-22,640.8121948242188,307905.0,MC.PA
2024-01-23,648.062255859375,346518.0,MC.PA
2024-01-24,660.629150390625,525671.0,MC.PA
2024-01-25,662.4657592773438,388550.0,MC.PA
2024-01-26,747.3402709960938,1519188.0,MC.PA
2024-01-29,750.4336547851562,489398.0,MC.PA
2024-01-30,755.9437255859375,353778.0,MC.PA
2024-01-31,747.8236083984375,460942.0,MC.PA
2024-02-01,744.923583984375,264135.0,MC.PA
2024-02-02,752.1736450195312,337368.0,MC.PA
2024-02-05,754.6871337890625,259307.0,MC.PA
2024-02-06,753.5270385742188,220386.0,MC.PA
2024-02-07,757.9737548828125,324975.0,MC.PA
2024-02-08,777.6940307617188,487589.0,MC.PA
2024-02-09,780.5941162109375,362765.0,MC.PA
2024-02-12,794.5143432617188,371867.0,MC.PA
2024-02-13,774.1173706054688,333391.0,MC.PA
2024-02-14,775.8573608398438,208942.0,MC.PA
2024-02-15,788.4241333007812,305395.0,MC.PA
2024-02-16,788.6175537109375,387495.0,MC.PA
2024-02-19,794.5143432617188,141478.0,MC.PA
2024-02-20,792.8709716796875,199095.0,MC.PA
2024-02-21,794.2243041992188,209929.0,MC.PA
2024-02-22,812.3978271484375,392244.0,MC.PA
2024-02-23,821.7745971679688,329686.0,MC.PA
2024-02-26,814.1378784179688,236443.0,MC.PA
2024-02-27,822.0646362304688,253401.0,MC.PA
2024-02-28,819.4546508789062,183244.0,MC.PA
2024-02-29,814.7178955078125,534253.0,MC.PA
2024-03-01,818.197998046875,233276.0,MC.PA
2024-03-04,811.81787109375,190896.0,MC.PA
2024-03-05,801.474365234375,190990.0,MC.PA
2024-03-06,804.8577270507812,212634.0,MC.PA
2024-03-07,811.81787109375,277910.0,MC.PA
2024-03-08,816.7479858398438,228912.0,MC.PA
2024-03-11,822.0646362304688,203515.0,MC.PA
2024-03-12,830.3781127929688,297304.0,MC.PA
2024-03-13,838.3048706054688,302204.0,MC.PA
2024-03-14,843.7183227539062,321508.0,MC.PA
2024-03-15,833.5681762695312,800577.0,MC.PA
2024-03-18,829.508056640625,159251.0,MC.PA
2024-03-19,831.5381469726562,234362.0,MC.PA
2024-03-20,818.0045776367188,366591.0,MC.PA
2024-03-21,819.6480102539062,312507.0,MC.PA
2024-03-22,800.9910278320312,368170.0,MC.PA
2024-03-25,797.9943237304688,307087.0,MC.PA
2024-03-26,794.4176025390625,362907.0,MC.PA
2024-03-27,802.6343383789062,290229.0,MC.PA
2024-03-28,805.9210815429688,456534.0,MC.PA
2024-04-02,794.4176025390625,383110.0,MC.PA
2024-04-03,788.8108520507812,360199.0,MC.PA
2024-04-04,792.0975952148438,218756.0,MC.PA
2024-04-05,773.150634765625,419609.0,MC.PA
2024-04-08,780.4006958007812,245195.0,MC.PA
2024-04-09,768.7039184570312,244279.0,MC.PA
2024-04-10,766.5772094726562,262823.0,MC.PA
2024-04-11,764.1605224609375,231588.0,MC.PA
2024-04-12,755.17041015625,285370.0,MC.PA
2024-04-15,768.3172607421875,344661.0,MC.PA
2024-04-16,755.7503662109375,345405.0,MC.PA
2024-04-17,777.210693359375,504860.0,MC.PA
2024-04-18,770.2506103515625,300881.0,MC.PA
2024-04-19,770.0572509765625,348245.0,MC.PA
2024-04-22,770.2506103515625,195796.0,MC.PA
2024-04-23,780.302001953125,230251.0,MC.PA
2024-04-24,780.8875122070312,242086.0,MC.PA
2024-04-25,759.2233276367188,312597.0,MC.PA
2024-04-26,773.0806274414062,230329.0,MC.PA
2024-04-29,760.3943481445312,228207.0,MC.PA
2024-04-30,755.710205078125,316018.0,MC.PA
2024-05-02,748.4888305664062,233167.0,MC.PA
2024-05-03,763.1267700195312,232682.0,MC.PA
2024-05-06,762.8340454101562,131557.0,MC.PA
2024-05-07,770.3482055664062,215579.0,MC.PA
2024-05-08,768.8843994140625,204110.0,MC.PA
2024-05-09,769.9578857421875,150180.0,MC.PA
2024-05-10,769.3723754882812,303924.0,MC.PA
2024-05-13,763.7122802734375,167046.0,MC.PA
2024-05-14,772.7879028320312,196008.0,MC.PA
2024-05-15,769.9578857421875,288308.0,MC.PA
2024-05-16,767.0302734375,199466.0,MC.PA
2024-05-17,764.2978515625,337814.0,MC.PA
2024-05-20,760.2967529296875,139035.0,MC.PA
2024-05-21,749.5621948242188,289755.0,MC.PA
2024-05-22,733.7532348632812,384139.0,MC.PA
2024-05-23,734.6314697265625,233402.0,MC.PA
2024-05-24,731.8991088867188,250821.0,MC.PA
2024-05-27,737.949462890625,137570.0,MC.PA
2024-05-28,727.41015625,260605.0,MC.PA
2024-05-29,706.7218017578125,531558.0,MC.PA
2024-05-30,716.6756591796875,293903.0,MC.PA
2024-05-31,717.16357421875,556189.0,MC.PA
2024-06-03,720.188720703125,220908.0,MC.PA
2024-06-04,717.2611083984375,239063.0,MC.PA
2024-06-05,734.4363403320312,282633.0,MC.PA
2024-06-06,744.2926025390625,348718.0,MC.PA
2024-06-07,744.097412109375,334398.0,MC.PA
2024-06-10,728.2883911132812,349551.0,MC.PA
2024-06-11,718.8224487304688,436146.0,MC.PA
2024-06-12,717.6514892578125,356415.0,MC.PA
2024-06-13,713.8455810546875,317043.0,MC.PA
2024-06-14,694.230712890625,617570.0,MC.PA
2024-06-17,700.0858764648438,349463.0,MC.PA
2024-06-18,692.9620361328125,322705.0,MC.PA
2024-06-19,689.9368896484375,302306.0,MC.PA
2024-06-20,696.3775634765625,375045.0,MC.PA
2024-06-21,699.98828125,902570.0,MC.PA
2024-06-24,708.9662475585938,262912.0,MC.PA
2024-06-25,719.0177001953125,315702.0,MC.PA
2024-06-26,709.4541625976562,314903.0,MC.PA
2024-06-27,698.2317504882812,288905.0,MC.PA
2024-06-28,696.3775634765625,397918.0,MC.PA
2024-07-01,694.816162109375,302616.0,MC.PA
2024-07-02,692.4740600585938,270194.0,MC.PA
2024-07-03,697.5486450195312,323582.0,MC.PA
2024-07-04,702.4279174804688,177633.0,MC.PA
2024-07-05,699.1100463867188,172452.0,MC.PA
2024-07-08,678.9096069335938,475097.0,MC.PA
2024-07-09,670.322021484375,472423.0,MC.PA
2024-07-10,680.763671875,328745.0,MC.PA
2024-07-11,692.864501953125,304957.0,MC.PA
2024-07-12,707.3073120117188,319569.0,MC.PA
2024-07-15,688.5706787109375,268855.0,MC.PA
2024-07-16,675.396484375,301037.0,MC.PA
2024-07-17,673.5423583984375,411556.0,MC.PA
2024-07-18,673.6399536132812,297447.0,MC.PA
2024-07-19,663.3933715820312,531464.0,MC.PA
2024-07-22,675.396484375,300825.0,MC.PA
2024-07-23,674.9085083007812,278780.0,MC.PA
2024-07-24,643.4857177734375,884635.0,MC.PA
2024-07-25,636.8497314453125,454726.0,MC.PA
2024-07-26,647.0963745117188,354343.0,MC.PA
2024-07-29,638.8991088867188,285420.0,MC.PA
2024-07-30,636.6546630859375,373851.0,MC.PA
2024-07-31,637.2401733398438,521957.0,MC.PA
2024-08-01,626.5056762695312,501010.0,MC.PA
2024-08-02,615.283203125,523366.0,MC.PA
2024-08-05,609.2328491210938,724542.0,MC.PA
2024-08-06,606.8908081054688,421207.0,MC.PA
2024-08-07,616.1614990234375,365579.0,MC.PA
2024-08-08,618.015625,282647.0,MC.PA
2024-08-09,620.6504516601562,256475.0,MC.PA
2024-08-12,619.7721557617188,260891.0,MC.PA
2024-08-13,618.8939208984375,247798.0,MC.PA
2024-08-14,628.6525268554688,385129.0,MC.PA
2024-08-15,640.167724609375,317095.0,MC.PA
2024-08-16,642.217041015625,293393.0,MC.PA
2024-08-19,658.2212524414062,372040.0,MC.PA
2024-08-20,661.4415893554688,282425.0,MC.PA
2024-08-21,662.41748046875,233343.0,MC.PA
2024-08-22,661.6367797851562,201641.0,MC.PA
2024-08-23,664.6619262695312,263102.0,MC.PA
2024-08-26,665.5402221679688,144375.0,MC.PA
2024-08-27,653.6347045898438,293654.0,MC.PA
2024-08-28,650.12158203125,282346.0,MC.PA
2024-08-29,661.0513305664062,267209.0,MC.PA
2024-08-30,658.0260620117188,410037.0,MC.PA
2024-09-02,656.95263671875,212577.0,MC.PA
2024-09-03,654.7081298828125,250244.0,MC.PA
2024-09-04,627.0911254882812,577522.0,MC.PA
2024-09-05,604.2559204101562,745288.0,MC.PA
2024-09-06,597.2296752929688,546371.0,MC.PA
2024-09-09,601.3283081054688,402861.0,MC.PA
2024-09-10,597.6199951171875,324128.0,MC.PA
2024-09-11,592.350341796875,453877.0,MC.PA
2024-09-12,592.1551513671875,438724.0,MC.PA
2024-09-13,593.4237670898438,545500.0,MC.PA
2024-09-16,589.0324096679688,338885.0,MC.PA
2024-09-17,593.033447265625,519693.0,MC.PA
2024-09-18,581.5182495117188,674035.0,MC.PA
2024-09-19,599.181396484375,488717.0,MC.PA
2024-09-20,577.6148071289062,1100069.0,MC.PA
2024-09-23,580.737548828125,488038.0,MC.PA
2024-09-24,599.2789916992188,615136.0,MC.PA
2024-09-25,602.596923828125,356730.0,MC.PA
2024-09-26,662.1246948242188,1241572.0,MC.PA
2024-09-27,686.4237670898438,1037670.0,MC.PA
2024-09-30,671.8833618164062,653733.0,MC.PA
2024-10-01,647.9746704101562,602354.0,MC.PA
2024-10-02,652.2684936523438,404963.0,MC.PA
2024-10-03,645.0470581054688,338628.0,MC.PA
2024-10-04,645.9253540039062,468425.0,MC.PA
2024-10-07,663.3933715820312,549344.0,MC.PA
2024-10-08,639.6798095703125,503394.0,MC.PA
2024-10-09,640.5581665039062,360690.0,MC.PA
2024-10-10,639.1918334960938,374144.0,MC.PA
2024-10-11,637.3377075195312,344991.0,MC.PA
2024-10-14,622.406982421875,569992.0,MC.PA
2024-10-15,610.3062744140625,638849.0,MC.PA
2024-10-16,587.8613891601562,1140718.0,MC.PA
2024-10-17,594.6924438476562,448798.0,MC.PA
2024-10-18,608.1593627929688,593408.0,MC.PA
2024-10-21,596.2537841796875,343944.0,MC.PA
2024-10-22,601.1331176757812,317511.0,MC.PA
2024-10-23,598.791015625,277957.0,MC.PA
2024-10-24,613.526611328125,517019.0,MC.PA
2024-10-25,611.86767578125,320113.0,MC.PA
2024-10-28,616.8445434570312,339359.0,MC.PA
2024-10-29,615.673583984375,361684.0,MC.PA
2024-10-30,603.182373046875,536640.0,MC.PA
2024-10-31,595.082763671875,525312.0,MC.PA
2024-11-01,596.2537841796875,263325.0,MC.PA
2024-11-04,592.0575561523438,239750.0,MC.PA
2024-11-05,588.0565185546875,310746.0,MC.PA
2024-11-06,588.54443359375,508054.0,MC.PA
2024-11-07,604.0607299804688,461210.0,MC.PA
2024-11-08,583.9579467773438,645633.0,MC.PA
2024-11-11,585.0313110351562,386814.0,MC.PA
2024-11-12,558.58544921875,962644.0,MC.PA
